text,category,is_project
" entretien agence le 10 juillet 2020 pour classement 30K€ d'obligations arrivées échéance. Proposition de placer 20kE sur un son confluencece fourgusé avec 20 % d'UC minimum et placer 10k€ sur un CTO en parts sociales.Cliente frileuse à la prise de risque toutefois intéressée par 20 à 30 % d'UC pour améliorer le rendement de son assurance vie .
Prochain rdv le 17/07 pour finaliser.",Montant,False
" entretien agence le 10 juillet 2020 pour classement 30K€ d'obligations arrivées échéance. Proposition de placer 20kE sur un son confluencece fourgusé avec 20 % d'UC minimum et placer 10k€ sur un CTO en parts sociales.Cliente frileuse à la prise de risque toutefois intéressée par 20 à 30 % d'UC pour améliorer le rendement de son assurance vie .
Prochain rdv le 17/07 pour finaliser.",Date,False
" entretien agence le 10 juillet 2020 pour classement 30K€ d'obligations arrivées échéance. Proposition de placer 20kE sur un son confluencece fourgusé avec 20 % d'UC minimum et placer 10k€ sur un CTO en parts sociales.Cliente frileuse à la prise de risque toutefois intéressée par 20 à 30 % d'UC pour améliorer le rendement de son assurance vie .
Prochain rdv le 17/07 pour finaliser.",Date,False
" entretien agence le 10 juillet 2020 pour classement 30K€ d'obligations arrivées échéance. Proposition de placer 20kE sur un son confluencece fourgusé avec 20 % d'UC minimum et placer 10k€ sur un CTO en parts sociales.Cliente frileuse à la prise de risque toutefois intéressée par 20 à 30 % d'UC pour améliorer le rendement de son assurance vie .
Prochain rdv le 17/07 pour finaliser.",_pargne_terme,False
" entretien agence le 10 juillet 2020 pour classement 30K€ d'obligations arrivées échéance. Proposition de placer 20kE sur un son confluencece fourgusé avec 20 % d'UC minimum et placer 10k€ sur un CTO en parts sociales.Cliente frileuse à la prise de risque toutefois intéressée par 20 à 30 % d'UC pour améliorer le rendement de son assurance vie .
Prochain rdv le 17/07 pour finaliser.",_pargne_terme,True
" entretien agence le 10 juillet 2020 pour classement 30K€ d'obligations arrivées échéance. Proposition de placer 20kE sur un son confluencece fourgusé avec 20 % d'UC minimum et placer 10k€ sur un CTO en parts sociales.Cliente frileuse à la prise de risque toutefois intéressée par 20 à 30 % d'UC pour améliorer le rendement de son assurance vie .
Prochain rdv le 17/07 pour finaliser.",_pargne_terme,True
" entretien agence le 10 juillet 2020 pour classement 30K€ d'obligations arrivées échéance. Proposition de placer 20kE sur un son confluencece fourgusé avec 20 % d'UC minimum et placer 10k€ sur un CTO en parts sociales.Cliente frileuse à la prise de risque toutefois intéressée par 20 à 30 % d'UC pour améliorer le rendement de son assurance vie .
Prochain rdv le 17/07 pour finaliser.",_pargne_terme,False
" entretien agence le 10 juillet 2020 pour classement 30K€ d'obligations arrivées échéance. Proposition de placer 20kE sur un son confluencece fourgusé avec 20 % d'UC minimum et placer 10k€ sur un CTO en parts sociales.Cliente frileuse à la prise de risque toutefois intéressée par 20 à 30 % d'UC pour améliorer le rendement de son assurance vie .
Prochain rdv le 17/07 pour finaliser.",_pargne_terme,False
" entretien agence le 10 juillet 2020 pour classement 30K€ d'obligations arrivées échéance. Proposition de placer 20kE sur un son confluencece fourgusé avec 20 % d'UC minimum et placer 10k€ sur un CTO en parts sociales.Cliente frileuse à la prise de risque toutefois intéressée par 20 à 30 % d'UC pour améliorer le rendement de son assurance vie .
Prochain rdv le 17/07 pour finaliser.",Point_d_attention_risques,False
" entretien agence le 10 juillet 2020 pour classement 30K€ d'obligations arrivées échéance. Proposition de placer 20kE sur un son confluencece fourgusé avec 20 % d'UC minimum et placer 10k€ sur un CTO en parts sociales.Cliente frileuse à la prise de risque toutefois intéressée par 20 à 30 % d'UC pour améliorer le rendement de son assurance vie .
Prochain rdv le 17/07 pour finaliser.",Point_d_attention_risques,False
"Melle Castagné nous a contacté suite à la reco de son frère Cédric. Elle est actuellement  employé chez Vinci Immobilier en CDI depuis le 1er avril 2019, sa période d'essai se termine le 14 décembre 2019. Son revenu annuel brut est de 58000 € + 2 mois d'intéressement. Elle n'a pas de crédit en cours, et ne paye pas de loyer. Elle a 2 projets immo. Le 1er est l'achat d'une résidence principale autour de Suresnes en région parisienne avec un montant d'achat estimée autour de 250-300000 €. Le 2ème projet est un achat en Pinel en région parisienne ou ailleurs pour un montant de 150000 €. Elle peut apporter jusqu'à 100000€ mais souhaiterait en utiliser le moins possible. Je lui ai transmis 2 simu. Les 2 projets sont réalisables : RP sur 300 mois avec 50000 € d'apport pour une mensualité de 1100€ et RL sur 240 mois sans apport pour une mensualité de 750 €.  Les loyers du projet PInel permettant de respecter son souhait de ne pas dépasser 1500 € par mois d'effort de sa part, tout compris.  ",Montant,False
"Melle Castagné nous a contacté suite à la reco de son frère Cédric. Elle est actuellement  employé chez Vinci Immobilier en CDI depuis le 1er avril 2019, sa période d'essai se termine le 14 décembre 2019. Son revenu annuel brut est de 58000 € + 2 mois d'intéressement. Elle n'a pas de crédit en cours, et ne paye pas de loyer. Elle a 2 projets immo. Le 1er est l'achat d'une résidence principale autour de Suresnes en région parisienne avec un montant d'achat estimée autour de 250-300000 €. Le 2ème projet est un achat en Pinel en région parisienne ou ailleurs pour un montant de 150000 €. Elle peut apporter jusqu'à 100000€ mais souhaiterait en utiliser le moins possible. Je lui ai transmis 2 simu. Les 2 projets sont réalisables : RP sur 300 mois avec 50000 € d'apport pour une mensualité de 1100€ et RL sur 240 mois sans apport pour une mensualité de 750 €.  Les loyers du projet PInel permettant de respecter son souhait de ne pas dépasser 1500 € par mois d'effort de sa part, tout compris.  ",Montant,False
"Melle Castagné nous a contacté suite à la reco de son frère Cédric. Elle est actuellement  employé chez Vinci Immobilier en CDI depuis le 1er avril 2019, sa période d'essai se termine le 14 décembre 2019. Son revenu annuel brut est de 58000 € + 2 mois d'intéressement. Elle n'a pas de crédit en cours, et ne paye pas de loyer. Elle a 2 projets immo. Le 1er est l'achat d'une résidence principale autour de Suresnes en région parisienne avec un montant d'achat estimée autour de 250-300000 €. Le 2ème projet est un achat en Pinel en région parisienne ou ailleurs pour un montant de 150000 €. Elle peut apporter jusqu'à 100000€ mais souhaiterait en utiliser le moins possible. Je lui ai transmis 2 simu. Les 2 projets sont réalisables : RP sur 300 mois avec 50000 € d'apport pour une mensualité de 1100€ et RL sur 240 mois sans apport pour une mensualité de 750 €.  Les loyers du projet PInel permettant de respecter son souhait de ne pas dépasser 1500 € par mois d'effort de sa part, tout compris.  ",Montant,False
"Melle Castagné nous a contacté suite à la reco de son frère Cédric. Elle est actuellement  employé chez Vinci Immobilier en CDI depuis le 1er avril 2019, sa période d'essai se termine le 14 décembre 2019. Son revenu annuel brut est de 58000 € + 2 mois d'intéressement. Elle n'a pas de crédit en cours, et ne paye pas de loyer. Elle a 2 projets immo. Le 1er est l'achat d'une résidence principale autour de Suresnes en région parisienne avec un montant d'achat estimée autour de 250-300000 €. Le 2ème projet est un achat en Pinel en région parisienne ou ailleurs pour un montant de 150000 €. Elle peut apporter jusqu'à 100000€ mais souhaiterait en utiliser le moins possible. Je lui ai transmis 2 simu. Les 2 projets sont réalisables : RP sur 300 mois avec 50000 € d'apport pour une mensualité de 1100€ et RL sur 240 mois sans apport pour une mensualité de 750 €.  Les loyers du projet PInel permettant de respecter son souhait de ne pas dépasser 1500 € par mois d'effort de sa part, tout compris.  ",Montant,False
"Melle Castagné nous a contacté suite à la reco de son frère Cédric. Elle est actuellement  employé chez Vinci Immobilier en CDI depuis le 1er avril 2019, sa période d'essai se termine le 14 décembre 2019. Son revenu annuel brut est de 58000 € + 2 mois d'intéressement. Elle n'a pas de crédit en cours, et ne paye pas de loyer. Elle a 2 projets immo. Le 1er est l'achat d'une résidence principale autour de Suresnes en région parisienne avec un montant d'achat estimée autour de 250-300000 €. Le 2ème projet est un achat en Pinel en région parisienne ou ailleurs pour un montant de 150000 €. Elle peut apporter jusqu'à 100000€ mais souhaiterait en utiliser le moins possible. Je lui ai transmis 2 simu. Les 2 projets sont réalisables : RP sur 300 mois avec 50000 € d'apport pour une mensualité de 1100€ et RL sur 240 mois sans apport pour une mensualité de 750 €.  Les loyers du projet PInel permettant de respecter son souhait de ne pas dépasser 1500 € par mois d'effort de sa part, tout compris.  ",Montant,False
"Melle Castagné nous a contacté suite à la reco de son frère Cédric. Elle est actuellement  employé chez Vinci Immobilier en CDI depuis le 1er avril 2019, sa période d'essai se termine le 14 décembre 2019. Son revenu annuel brut est de 58000 € + 2 mois d'intéressement. Elle n'a pas de crédit en cours, et ne paye pas de loyer. Elle a 2 projets immo. Le 1er est l'achat d'une résidence principale autour de Suresnes en région parisienne avec un montant d'achat estimée autour de 250-300000 €. Le 2ème projet est un achat en Pinel en région parisienne ou ailleurs pour un montant de 150000 €. Elle peut apporter jusqu'à 100000€ mais souhaiterait en utiliser le moins possible. Je lui ai transmis 2 simu. Les 2 projets sont réalisables : RP sur 300 mois avec 50000 € d'apport pour une mensualité de 1100€ et RL sur 240 mois sans apport pour une mensualité de 750 €.  Les loyers du projet PInel permettant de respecter son souhait de ne pas dépasser 1500 € par mois d'effort de sa part, tout compris.  ",Montant,False
"Melle Castagné nous a contacté suite à la reco de son frère Cédric. Elle est actuellement  employé chez Vinci Immobilier en CDI depuis le 1er avril 2019, sa période d'essai se termine le 14 décembre 2019. Son revenu annuel brut est de 58000 € + 2 mois d'intéressement. Elle n'a pas de crédit en cours, et ne paye pas de loyer. Elle a 2 projets immo. Le 1er est l'achat d'une résidence principale autour de Suresnes en région parisienne avec un montant d'achat estimée autour de 250-300000 €. Le 2ème projet est un achat en Pinel en région parisienne ou ailleurs pour un montant de 150000 €. Elle peut apporter jusqu'à 100000€ mais souhaiterait en utiliser le moins possible. Je lui ai transmis 2 simu. Les 2 projets sont réalisables : RP sur 300 mois avec 50000 € d'apport pour une mensualité de 1100€ et RL sur 240 mois sans apport pour une mensualité de 750 €.  Les loyers du projet PInel permettant de respecter son souhait de ne pas dépasser 1500 € par mois d'effort de sa part, tout compris.  ",Montant,False
"Melle Castagné nous a contacté suite à la reco de son frère Cédric. Elle est actuellement  employé chez Vinci Immobilier en CDI depuis le 1er avril 2019, sa période d'essai se termine le 14 décembre 2019. Son revenu annuel brut est de 58000 € + 2 mois d'intéressement. Elle n'a pas de crédit en cours, et ne paye pas de loyer. Elle a 2 projets immo. Le 1er est l'achat d'une résidence principale autour de Suresnes en région parisienne avec un montant d'achat estimée autour de 250-300000 €. Le 2ème projet est un achat en Pinel en région parisienne ou ailleurs pour un montant de 150000 €. Elle peut apporter jusqu'à 100000€ mais souhaiterait en utiliser le moins possible. Je lui ai transmis 2 simu. Les 2 projets sont réalisables : RP sur 300 mois avec 50000 € d'apport pour une mensualité de 1100€ et RL sur 240 mois sans apport pour une mensualité de 750 €.  Les loyers du projet PInel permettant de respecter son souhait de ne pas dépasser 1500 € par mois d'effort de sa part, tout compris.  ",Montant,False
"Melle Castagné nous a contacté suite à la reco de son frère Cédric. Elle est actuellement  employé chez Vinci Immobilier en CDI depuis le 1er avril 2019, sa période d'essai se termine le 14 décembre 2019. Son revenu annuel brut est de 58000 € + 2 mois d'intéressement. Elle n'a pas de crédit en cours, et ne paye pas de loyer. Elle a 2 projets immo. Le 1er est l'achat d'une résidence principale autour de Suresnes en région parisienne avec un montant d'achat estimée autour de 250-300000 €. Le 2ème projet est un achat en Pinel en région parisienne ou ailleurs pour un montant de 150000 €. Elle peut apporter jusqu'à 100000€ mais souhaiterait en utiliser le moins possible. Je lui ai transmis 2 simu. Les 2 projets sont réalisables : RP sur 300 mois avec 50000 € d'apport pour une mensualité de 1100€ et RL sur 240 mois sans apport pour une mensualité de 750 €.  Les loyers du projet PInel permettant de respecter son souhait de ne pas dépasser 1500 € par mois d'effort de sa part, tout compris.  ",Date,False
